wav_file,label,transcription
Ses04M_impro05_M008,0,fifty dollars ?
Ses03F_impro04_F020,8,yeah so i go to get an education for four years and i m waiting tables at denny s .
Ses04M_script02_1_M010,8,oh man . this is great . i didn t even think to bring a six pack . six pack would be just the ticket right about now . i can t believe i forgot . i m like a kid . it s amazing i got out of the house with my fly zipped . oh .
Ses03M_script01_3_F017,1,i was waiting for you chris i mean till then you never wrote and then when you did what did you say ?
Ses03F_impro03_F002,8,oh man . so i was okay so we went to go see this show on broadway right ? and it was the wed the wed the lousy chaperone . have you seen that one ?
Ses04F_impro01_F004,0,i did exactly what they told me to do .
Ses04M_impro05_M030,4,but your job is not my concern . my concern is getting my luggage .
Ses03F_impro07_M000,7,hey isabella .
Ses02M_impro03_F007,2,i would have thought you would have told me that you were planning on doing this .
Ses05M_impro04_M015,4,but maybe they don t want to hire me because they know me . i don t know what s wrong with me is there something wrong with me ?
Ses05M_impro07_F039,1,good for you .
Ses04F_script02_2_F006,0,we just have different ideas about what this evening is supposed to look like .
Ses02M_impro07_M009,1,it was you know i wasn t too sure i mean you know it was kind of last minute for like the application
Ses02M_script01_1_M003,3,i don t know . when it cracked he ran into the house and cried in the kitchen .
Ses04M_impro08_F010,4,so could you discretion it back ?
Ses03F_script03_1_M007,2,things that should matter dreadfully don t seem to matter at all when one s happy do they ?
Ses05F_impro05_F027,4,right but if i m riding a bus i don t need to buy luggage insurance that the backpack i take on is going to get to my destination with me .
Ses04M_script01_1_M011,8,why shouldn t he dream of him ? walk the nights waiting for him .
Ses02F_script02_1_M010,7,right of course . our flashlight . mine and yours . i mean me flashlight is su flashlight naturally .
Ses03M_impro05b_M033,0,i will never do business with delta again .
Ses05M_script03_1_F025,8,it went on intermittently for days .
Ses04F_impro07_F073,8,well yeah . i mean that s where you meet people right . everybody lives in the dorms right .
Ses03M_impro03_M035,2,i m so excited . it s going to be great .
Ses05M_script03_2_M033,0,because it s very late and you ll disturb the people upstairs .
Ses05M_impro07_F046,8,cool
Ses03F_script01_3_M026,7,no no no no . nothing like that .
Ses02F_script02_1_M022,8,why not ?
Ses02F_impro07_F037,2,thanks .
Ses01M_impro01_F000,0,next .
Ses03F_impro02_M013,8,you remember the last time you went ? you know how hard it was for me ? now we have a kid .
Ses03M_script02_2_M038,8,yeah ?
Ses02M_impro05_F028,4,i don t believe you should sue the airline company but we do have a policy uh in which we can reimburse you and that s all we can do and i m sorry i ve done everything i can 
Ses02M_impro05_F023,7,well it s it s just sort of help with the fact uh that you lost some of your possessions and we rather do that than 
Ses05M_impro03_M005,8,um but no it was it was great . it was really great . i think she was really surprised and she was really happy . um 
Ses04M_impro05_M034,4,but no . see cause
Ses05M_script01_1_F007,8,what s the meaning of that ?
Ses04F_impro03_M040,2,wow . i just i i i feel like i m going to faint .
Ses02F_script03_2_F036,0,you are far too temperamental . try to control yourself .
Ses04F_script01_1_F004,3,did you talk to him ?
Ses05F_script02_1_M010,2,i didn t even think to bring a six pack . a six pack would be just the thing right about now . i can t believe i forgot . and look at kid i am surprise i make it out of the house about flies it .
Ses04F_script01_1_M044,8,i am thinking that way .
Ses03F_script03_2_F013,7,it s become a habit with you .
Ses04F_script03_2_F021,0,they sting .
Ses03M_impro03_F028,6,what ?
Ses02F_impro04_F014,4,i guess the money shouldn t matter to me but somehow it does . you know ? it s not like i do it for the money but
Ses03F_impro06_M001,7,we re all going to miss him .
Ses01M_script02_2_M033,0,a new carpet a poodle a suicide pact ice cream a back rub what ? what ? what the hell do you want ?
Ses02M_script03_2_F025,8,mind your own business .
Ses05F_script02_2_F018,3,no .
Ses05F_script01_1_F004,3,did you talk to him ?
Ses05F_impro08_F028,7,six four nine four
Ses05F_impro05_F012,4,i mean we ve gone through all of this . i ve been to five people already who 
Ses03M_script01_2_M010,4,what do you want me to do ? what do you want ?
Ses02M_impro04_M010,4,yea it says i m stupid enough to be trying this long and not move on somewhere else .
Ses01F_script01_2_F004,0,it s got that about it .
Ses01M_script01_3_F003,3,not sorry no . i can t stay here .
Ses01M_impro07_M005,2,yeah everything . every like free ride and i get to you know like be on like a trojans sports team too . and it s like cool . isn t it awesome ?
Ses02F_script01_1_F034,4,i just give it some more thought .
Ses04F_impro03_M026,8,give me the browns .
Ses03M_script01_3_M005,8,well the trouble is i was planning on sneaking up on you over a week or so and they take it for granted that we re all set .
Ses02M_script02_2_F016,3,we thought i was pregnant and we opened a bottle of champagne but no glasses you asked me to dance we kicked off our shoes and you popped the cork .
Ses02F_script01_3_M029,3,i got this idea watching them go down . everything was being destroyed see but it seemed that there was one new thing being made . a sort of responsibility . man for man .
Ses01M_script03_2_F010,7,no thank you .
Ses01F_script02_1_F024,7,that s the wind .
Ses01F_script03_1_F014,8,how long with it last this ludicrous overbearing love of ours ?
Ses04F_script01_2_M016,4,why me above all ?
Ses02M_script01_2_F007,4,then why is she still single i mean new york is full of men why isn t she married ? probably a hundred people told her she s crazy but she s waited .
Ses05F_impro06_F018,3,thank you .
Ses02M_impro03_F025,8,did you have a good ring ? you better have had a good ring .
Ses05F_script01_2_M012,4,calm yourself .
Ses05F_script02_2_M018,2,okay all right i got it . you wanted it to be like the other time okay no problem . listen you want to dance ?
Ses01M_impro01_M013,4,you re very helpful . what s your name ?
Ses02F_script03_2_F021,8,they sting .
Ses05M_impro08_M011,7,yeah well absolutely . what we can let s just go ahead and just do a basic diagnostic of your system first off okay . can you go down to your start button ?
Ses01M_script02_1_F022,0,last year you ll also remember we got our shoes got wet i got sand in my panties you got a sore throat we got into a big fight and we did not see the grunions .
Ses04F_script02_2_F027,4,no . no .
Ses05M_script02_1_M019,2,yeah but all that time on the beach is the highlight of their little lives . you know 
Ses01M_impro05_M001,4,where is my bag ? come on i ve been here for four hours .
Ses01M_script03_1_M039,1,i will never forget the look on his face .
Ses03M_script03_1_F028,8, laughter yeah . that was the first time you ever hit me .
Ses02F_script03_2_F023,8,yes i did . quite a lot .
Ses05F_script02_2_F006,4,i just had a different idea of what this evening is going to look like .
Ses03M_impro01_M000,4,hey listen here missy i ve been in this line for an hour and now i m finally here . so you re going to take my application .
Ses03M_script03_1_F000,8,do you think it s them ?
Ses03F_script01_2_F017,8,you got to believe believe with me because i can t stand all alone .
Ses04F_impro07_M080,7,no no no . you re right though . i mean you know dorms are definitely the way to meet people . i know that i was in an apartment off campus
Ses04M_script01_1_M004,8,no . i i figured the best thing was to leave him alone .
Ses02M_script01_3_M023,8,i don t know how to start .
Ses03M_script01_3_F012,1,i guess that s why i came .
Ses05F_impro05_M007,7,i m not sure where it is . we can absolutely keep an eye out for for it for you .
Ses01M_script02_2_F013,0,because they never do . do they have they ever ?
Ses03M_impro03_F011,8,okay .
Ses05M_impro05_M021,4,that would be great . thank you very much .
Ses02M_script03_2_F003,7,no i didn t you worked the whole thing up in your jealous imagination .
Ses05F_script01_1_F018,8,well that s nobody s business but yours chris .
Ses03M_impro08b_M004,7,oh . i m sorry . um did you drop it in water ?
Ses04F_script03_1_M035,8,we were very much younger then .
Ses05M_script01_1b_M033,0,i ll get out . i ll go get married someplace else i i ll live someplace else maybe new york .
Ses03F_impro07_F016,2, laughter . i m so excited joe . oh man i and i got in i got into the school of theatre so it s like 
Ses03M_impro07_F015,8,god hopefully .
Ses03M_script02_2_M021,7,and you said let s get some champagne and i said time s a wasting or something like that .
Ses05M_script01_3_M036,3,i felt what you said ashamed somehow because nobody had changed at all .
Ses01M_impro05_M016,8,i m sorry wait a minute . are you saying i m not going to get my bag at all ?
Ses04M_script01_1_M038,0,yes . i like getting an hour a day . if i have to grub for money all day long at least at evening i want it beautiful .
Ses02F_script02_2_F020,3,i d rather not remember some things . i would rather not hope for some things .
Ses02F_script01_3_M011,8,and he s gone forever . you re sure ?
Ses01M_impro07_M011,1,professional softball player malibu . laughter 
Ses05F_impro05_M012,7,are you sure ?
Ses05F_script01_1_M005,3,i could hear him right through the floor of my room .
Ses03M_script03_2_F021,8, . . .cause really
Ses05M_script01_2_M000,7,why does that bother you ?
Ses01M_script03_2_F023,0,i don t care . i don t care do you understand ? i don t mind if they bark and they roll about like hoops .
Ses05F_impro02_M037,8,you have to call me all the time whenever you can . you have to tell me what you re doing and how you re doing . okay ?
Ses01F_impro02_F006,7,there s babies over there though that need mothers .
Ses01M_script03_1_M042,8,however i do believe the real cause of that row was peter burden .
Ses04M_script01_3_F003,8,in the first place your mother as much as told me to go .
Ses05F_script02_1_M012,2,you want my jacket ?
Ses04F_impro08_M016,0,you don t understand because you ve never gone to del taco and gotten the service that i ve gotten . you don t understand .
Ses02F_impro03_M005,2,well tell me about him . what happened .
Ses03M_impro03_M028,7,about two and a half weeks .
Ses05F_script03_2_M032,4,you better turn that off i think .
Ses02F_impro08_M012,7,all right . and can they like all get together ?
Ses03M_script03_2_F010,0,i don t know why you want it . you ve already had two glasses .
Ses02F_script02_2_M018,7,wait a minute . i ve got it .
Ses01M_impro07_F010,7,oh .
Ses01M_script01_3_M020,3,do you want to go somewhere ? let s go .
Ses05M_impro08_F024,8,thank you so much .
Ses04F_script02_2_M010,4,why not ?
Ses03M_script01_1_F035,8,look just give it some thought okay ?
Ses02F_impro07_F014,2,yeah i mean there s all the money stuff and my mom s helping me with the financial aid and stuff . but it ll be fine 
Ses02M_impro03_F016,2,did you bring her up on stage too ?
Ses03M_script01_1_M033,4,because it is .
Ses02F_script02_1_M009,7,oh well sure .
Ses04F_impro07_M015,8,they have they have that
Ses04F_script02_1_M011,1,ah this is great isn t it ? i didn t even think to bring a six pack . a six pack would be just the ticket right about now .
Ses01F_impro04_F003,8,what kind of a job ?
Ses05M_script01_1_M007,8,i don t know the meaning of it but you know one thing mom we made a terrible mistake with dad .
Ses05M_impro07_M027,8,yeah yeah ?
Ses02M_script01_3_F008,7,well from her point of view why else would i come ?
